,Serial,Model,Target Timestamp,CLEANING-10W,CLEANING-9W,CLEANING-8W,CLEANING-7W,CLEANING-6W,CLEANING-5W,CLEANING-4W,CLEANING-3W,CLEANING-2W,CLEANING-1W,FAULT-10W,FAULT-9W,FAULT-8W,FAULT-7W,FAULT-6W,FAULT-5W,FAULT-4W,FAULT-3W,FAULT-2W,FAULT-1W,TARGET
361,1421318,model 2,2017-01-29 00:00:00,0.0,0.0,0.0,132.0,132.0,0.0,0.0,0.0,0.0,257.0,557.0,0.0,0.0,134.0,0.0,143.0,0.0,158.0,127.0,2099.0,2368.0
362,1427255,model 20,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,227.0,475.0,251.0,791.0,1422.0,309.0,622.0,625.0
363,1481132,model 5,2017-01-29 00:00:00,0.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,21.0,1389.0,215.0,74.0,232.0,0.0,0.0,627.0,156.0,71.0
364,1482253,model 60,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,1544482,model 10,2017-01-29 00:00:00,0.0,0.0,3.0,3.0,2.0,4.0,10.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,16.0,23.0,4.0,3.0,8.0,16.0,52.0
366,1544574,model 20,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,1549699,model 39,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,1551067,model 33,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
369,1554481,model 20,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,1555490,model 13,2017-01-29 00:00:00,0.0,0.0,5.0,6.0,6.0,6.0,11.0,5.0,4.0,6.0,0.0,0.0,947.0,879.0,1161.0,484.0,137.0,414.0,1422.0,901.0,2026.0
371,1558041,model 18,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,1558697,model 10,2017-01-29 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,6.0,6.0,2.0,5.0
373,1576749,model 13,2017-01-29 00:00:00,0.0,0.0,8.0,4.0,2.0,4.0,7.0,2.0,2.0,1.0,0.0,0.0,86.0,125.0,125.0,75.0,4.0,63.0,112.0,101.0,108.0
374,1582026,model 10,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
375,1601009,model 20,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,582.0,842.0,924.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0
376,1604016,model 20,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,1612713,model 18,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
378,1625343,model 10,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
379,1654182,model 20,2017-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1285802,model 2,2017-02-05 00:00:00,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
381,1421318,model 2,2017-02-05 00:00:00,0.0,0.0,132.0,132.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,134.0,0.0,143.0,0.0,158.0,127.0,2099.0,2368.0,0.0
382,1427255,model 20,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,475.0,251.0,791.0,1422.0,309.0,622.0,625.0,0.0
383,1481132,model 5,2017-02-05 00:00:00,0.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,2.0,3.0,21.0,1389.0,215.0,74.0,232.0,0.0,0.0,627.0,156.0,71.0,83.0
384,1482253,model 60,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,1544482,model 10,2017-02-05 00:00:00,0.0,3.0,3.0,2.0,4.0,10.0,0.0,2.0,3.0,4.0,0.0,0.0,5.0,16.0,23.0,4.0,3.0,8.0,16.0,52.0,6.0
386,1544574,model 20,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,1549699,model 39,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1551067,model 33,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
389,1554481,model 20,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0
390,1555490,model 13,2017-02-05 00:00:00,0.0,5.0,6.0,6.0,6.0,11.0,5.0,4.0,6.0,5.0,0.0,947.0,879.0,1161.0,484.0,137.0,414.0,1422.0,901.0,2026.0,1188.0
391,1558041,model 18,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1558697,model 10,2017-02-05 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,6.0,6.0,2.0,5.0,16.0
393,1576749,model 13,2017-02-05 00:00:00,0.0,8.0,4.0,2.0,4.0,7.0,2.0,2.0,1.0,3.0,0.0,86.0,125.0,125.0,75.0,4.0,63.0,112.0,101.0,108.0,130.0
394,1582026,model 10,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
395,1601009,model 20,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,842.0,924.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1604016,model 20,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,1612713,model 18,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
398,1625343,model 10,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
399,1654182,model 20,2017-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,1285802,model 2,2017-02-12 00:00:00,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
401,1421318,model 2,2017-02-12 00:00:00,0.0,132.0,132.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,134.0,0.0,143.0,0.0,158.0,127.0,2099.0,2368.0,0.0,0.0
402,1427255,model 20,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,475.0,251.0,791.0,1422.0,309.0,622.0,625.0,0.0,0.0
403,1481132,model 5,2017-02-12 00:00:00,3.0,1.0,4.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,1389.0,215.0,74.0,232.0,0.0,0.0,627.0,156.0,71.0,83.0,1.0
404,1482253,model 60,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,1544482,model 10,2017-02-12 00:00:00,3.0,3.0,2.0,4.0,10.0,0.0,2.0,3.0,4.0,2.0,0.0,5.0,16.0,23.0,4.0,3.0,8.0,16.0,52.0,6.0,2.0
406,1544574,model 20,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,1549699,model 39,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,1551067,model 33,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0
409,1554481,model 20,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,387.0
410,1555490,model 13,2017-02-12 00:00:00,5.0,6.0,6.0,6.0,11.0,5.0,4.0,6.0,5.0,7.0,947.0,879.0,1161.0,484.0,137.0,414.0,1422.0,901.0,2026.0,1188.0,812.0
411,1558041,model 18,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,1558697,model 10,2017-02-12 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,6.0,6.0,2.0,5.0,16.0,84.0
413,1576749,model 13,2017-02-12 00:00:00,8.0,4.0,2.0,4.0,7.0,2.0,2.0,1.0,3.0,3.0,86.0,125.0,125.0,75.0,4.0,63.0,112.0,101.0,108.0,130.0,131.0
414,1582026,model 10,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
415,1601009,model 20,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,924.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,1604016,model 20,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,1612713,model 18,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
418,1625343,model 10,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,1654182,model 20,2017-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,1285802,model 2,2017-02-19 00:00:00,2.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
421,1421318,model 2,2017-02-19 00:00:00,132.0,132.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,4.0,134.0,0.0,143.0,0.0,158.0,127.0,2099.0,2368.0,0.0,0.0,0.0
422,1427255,model 20,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,475.0,251.0,791.0,1422.0,309.0,622.0,625.0,0.0,0.0,2.0
423,1481132,model 5,2017-02-19 00:00:00,1.0,4.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,215.0,74.0,232.0,0.0,0.0,627.0,156.0,71.0,83.0,1.0,0.0
424,1482253,model 60,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,1544482,model 10,2017-02-19 00:00:00,3.0,2.0,4.0,10.0,0.0,2.0,3.0,4.0,2.0,0.0,5.0,16.0,23.0,4.0,3.0,8.0,16.0,52.0,6.0,2.0,143.0
426,1544574,model 20,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,1549699,model 39,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,1551067,model 33,2017-02-19 00:00:00,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0
429,1554481,model 20,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,387.0,116.0
430,1555490,model 13,2017-02-19 00:00:00,6.0,6.0,6.0,11.0,5.0,4.0,6.0,5.0,7.0,5.0,879.0,1161.0,484.0,137.0,414.0,1422.0,901.0,2026.0,1188.0,812.0,1020.0
431,1558041,model 18,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,1558697,model 10,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,6.0,2.0,5.0,16.0,84.0,216.0
433,1576749,model 13,2017-02-19 00:00:00,4.0,2.0,4.0,7.0,2.0,2.0,1.0,3.0,3.0,3.0,125.0,125.0,75.0,4.0,63.0,112.0,101.0,108.0,130.0,131.0,120.0
434,1582026,model 10,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0
435,1601009,model 20,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,1604016,model 20,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,1612713,model 18,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
438,1625343,model 10,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,1654182,model 20,2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,1285802,model 2,2017-02-26 00:00:00,3.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,23.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,51.0
441,1421318,model 2,2017-02-26 00:00:00,132.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,4.0,4.0,0.0,143.0,0.0,158.0,127.0,2099.0,2368.0,0.0,0.0,0.0,0.0
442,1427255,model 20,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,251.0,791.0,1422.0,309.0,622.0,625.0,0.0,0.0,2.0,0.0
443,1481132,model 5,2017-02-26 00:00:00,4.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,74.0,232.0,0.0,0.0,627.0,156.0,71.0,83.0,1.0,0.0,1.0
444,1482253,model 60,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,1544482,model 10,2017-02-26 00:00:00,2.0,4.0,10.0,0.0,2.0,3.0,4.0,2.0,0.0,3.0,16.0,23.0,4.0,3.0,8.0,16.0,52.0,6.0,2.0,143.0,128.0
446,1544574,model 20,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,1549699,model 39,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,1551067,model 33,2017-02-26 00:00:00,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0
449,1554481,model 20,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,387.0,116.0,1774.0
450,1555490,model 13,2017-02-26 00:00:00,6.0,6.0,11.0,5.0,4.0,6.0,5.0,7.0,5.0,6.0,1161.0,484.0,137.0,414.0,1422.0,901.0,2026.0,1188.0,812.0,1020.0,2576.0
451,1558041,model 18,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,1558697,model 10,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,2.0,5.0,16.0,84.0,216.0,707.0
453,1576749,model 13,2017-02-26 00:00:00,2.0,4.0,7.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,125.0,75.0,4.0,63.0,112.0,101.0,108.0,130.0,131.0,120.0,120.0
454,1582026,model 10,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0
455,1601009,model 20,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,1604016,model 20,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,1612713,model 18,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
458,1625343,model 10,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,1654182,model 20,2017-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,1285802,model 2,2017-03-05 00:00:00,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,23.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,51.0,17.0
461,1421318,model 2,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,257.0,0.0,0.0,4.0,4.0,0.0,143.0,0.0,158.0,127.0,2099.0,2368.0,0.0,0.0,0.0,0.0,0.0
462,1427255,model 20,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,791.0,1422.0,309.0,622.0,625.0,0.0,0.0,2.0,0.0,0.0
463,1481132,model 5,2017-03-05 00:00:00,2.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,232.0,0.0,0.0,627.0,156.0,71.0,83.0,1.0,0.0,1.0,1.0
464,1482253,model 60,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,1544482,model 10,2017-03-05 00:00:00,4.0,10.0,0.0,2.0,3.0,4.0,2.0,0.0,3.0,1.0,23.0,4.0,3.0,8.0,16.0,52.0,6.0,2.0,143.0,128.0,66.0
466,1544574,model 20,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,1549699,model 39,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,1551067,model 33,2017-03-05 00:00:00,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,10.0
469,1554481,model 20,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,387.0,116.0,1774.0,925.0
470,1555490,model 13,2017-03-05 00:00:00,6.0,11.0,5.0,4.0,6.0,5.0,7.0,5.0,6.0,6.0,484.0,137.0,414.0,1422.0,901.0,2026.0,1188.0,812.0,1020.0,2576.0,1216.0
471,1558041,model 18,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,1558697,model 10,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,2.0,5.0,16.0,84.0,216.0,707.0,2925.0
473,1576749,model 13,2017-03-05 00:00:00,4.0,7.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,75.0,4.0,63.0,112.0,101.0,108.0,130.0,131.0,120.0,120.0,173.0
474,1582026,model 10,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,1.0
475,1601009,model 20,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,1604016,model 20,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,1612713,model 18,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
478,1625343,model 10,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,1654182,model 20,2017-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,1285802,model 2,2017-03-12 00:00:00,0.0,0.0,1.0,1.0,2.0,3.0,2.0,23.0,14.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,51.0,17.0,2.0
481,1421318,model 2,2017-03-12 00:00:00,0.0,0.0,0.0,257.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,158.0,127.0,2099.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0
482,1427255,model 20,2017-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,1422.0,309.0,622.0,625.0,0.0,0.0,2.0,0.0,0.0,3.0
483,1481132,model 5,2017-03-12 00:00:00,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,627.0,156.0,71.0,83.0,1.0,0.0,1.0,1.0,2.0
484,1482253,model 60,2017-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,1544482,model 10,2017-03-12 00:00:00,10.0,0.0,2.0,3.0,4.0,2.0,0.0,3.0,1.0,4.0,4.0,3.0,8.0,16.0,52.0,6.0,2.0,143.0,128.0,66.0,10.0
486,1544574,model 20,2017-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1549699,model 39,2017-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1551067,model 33,2017-03-12 00:00:00,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,10.0,6.0
